sample_id	lang	clip_image_emb_path	clip_text_emb_path	clip_caption_emb_path	bert_text_emb_path	bert_caption_emb_path	hard_label_task4	soft_label_task4	gender_annotators	ethnicities_annotators	study_levels_annotators	countries_annotators
211726	en	./data/EXIST2024/embeddings/training/clip_image/211726.npz	./data/EXIST2024/embeddings/training/clip_text/211726.npz	./data/EXIST2024/embeddings/training/clip_caption/211726.npz	./data/EXIST2024/embeddings/training/bert_text/211726.npz	./data/EXIST2024/embeddings/training/bert_caption/211726.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[0, 5, 5, 5, 6, 6]	[4, 5, 5, 4, 0, 5]	[26, 22, 25, 7, 42, 20]
211727	en	./data/EXIST2024/embeddings/training/clip_image/211727.npz	./data/EXIST2024/embeddings/training/clip_text/211727.npz	./data/EXIST2024/embeddings/training/clip_caption/211727.npz	./data/EXIST2024/embeddings/training/bert_text/211727.npz	./data/EXIST2024/embeddings/training/bert_caption/211727.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[0, 5, 5, 5, 6, 6]	[4, 5, 5, 4, 0, 5]	[26, 22, 25, 7, 42, 20]
211728	en	./data/EXIST2024/embeddings/training/clip_image/211728.npz	./data/EXIST2024/embeddings/training/clip_text/211728.npz	./data/EXIST2024/embeddings/training/clip_caption/211728.npz	./data/EXIST2024/embeddings/training/bert_text/211728.npz	./data/EXIST2024/embeddings/training/bert_caption/211728.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[0, 5, 5, 5, 6, 6]	[4, 5, 5, 4, 0, 5]	[26, 22, 25, 7, 42, 20]
211729	en	./data/EXIST2024/embeddings/training/clip_image/211729.npz	./data/EXIST2024/embeddings/training/clip_text/211729.npz	./data/EXIST2024/embeddings/training/clip_caption/211729.npz	./data/EXIST2024/embeddings/training/bert_text/211729.npz	./data/EXIST2024/embeddings/training/bert_caption/211729.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211730	en	./data/EXIST2024/embeddings/training/clip_image/211730.npz	./data/EXIST2024/embeddings/training/clip_text/211730.npz	./data/EXIST2024/embeddings/training/clip_caption/211730.npz	./data/EXIST2024/embeddings/training/bert_text/211730.npz	./data/EXIST2024/embeddings/training/bert_caption/211730.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211731	en	./data/EXIST2024/embeddings/training/clip_image/211731.npz	./data/EXIST2024/embeddings/training/clip_text/211731.npz	./data/EXIST2024/embeddings/training/clip_caption/211731.npz	./data/EXIST2024/embeddings/training/bert_text/211731.npz	./data/EXIST2024/embeddings/training/bert_caption/211731.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211732	en	./data/EXIST2024/embeddings/training/clip_image/211732.npz	./data/EXIST2024/embeddings/training/clip_text/211732.npz	./data/EXIST2024/embeddings/training/clip_caption/211732.npz	./data/EXIST2024/embeddings/training/bert_text/211732.npz	./data/EXIST2024/embeddings/training/bert_caption/211732.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211733	en	./data/EXIST2024/embeddings/training/clip_image/211733.npz	./data/EXIST2024/embeddings/training/clip_text/211733.npz	./data/EXIST2024/embeddings/training/clip_caption/211733.npz	./data/EXIST2024/embeddings/training/bert_text/211733.npz	./data/EXIST2024/embeddings/training/bert_caption/211733.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211734	en	./data/EXIST2024/embeddings/training/clip_image/211734.npz	./data/EXIST2024/embeddings/training/clip_text/211734.npz	./data/EXIST2024/embeddings/training/clip_caption/211734.npz	./data/EXIST2024/embeddings/training/bert_text/211734.npz	./data/EXIST2024/embeddings/training/bert_caption/211734.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211735	en	./data/EXIST2024/embeddings/training/clip_image/211735.npz	./data/EXIST2024/embeddings/training/clip_text/211735.npz	./data/EXIST2024/embeddings/training/clip_caption/211735.npz	./data/EXIST2024/embeddings/training/bert_text/211735.npz	./data/EXIST2024/embeddings/training/bert_caption/211735.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211736	en	./data/EXIST2024/embeddings/training/clip_image/211736.npz	./data/EXIST2024/embeddings/training/clip_text/211736.npz	./data/EXIST2024/embeddings/training/clip_caption/211736.npz	./data/EXIST2024/embeddings/training/bert_text/211736.npz	./data/EXIST2024/embeddings/training/bert_caption/211736.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211737	en	./data/EXIST2024/embeddings/training/clip_image/211737.npz	./data/EXIST2024/embeddings/training/clip_text/211737.npz	./data/EXIST2024/embeddings/training/clip_caption/211737.npz	./data/EXIST2024/embeddings/training/bert_text/211737.npz	./data/EXIST2024/embeddings/training/bert_caption/211737.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211738	en	./data/EXIST2024/embeddings/training/clip_image/211738.npz	./data/EXIST2024/embeddings/training/clip_text/211738.npz	./data/EXIST2024/embeddings/training/clip_caption/211738.npz	./data/EXIST2024/embeddings/training/bert_text/211738.npz	./data/EXIST2024/embeddings/training/bert_caption/211738.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211739	en	./data/EXIST2024/embeddings/training/clip_image/211739.npz	./data/EXIST2024/embeddings/training/clip_text/211739.npz	./data/EXIST2024/embeddings/training/clip_caption/211739.npz	./data/EXIST2024/embeddings/training/bert_text/211739.npz	./data/EXIST2024/embeddings/training/bert_caption/211739.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211740	en	./data/EXIST2024/embeddings/training/clip_image/211740.npz	./data/EXIST2024/embeddings/training/clip_text/211740.npz	./data/EXIST2024/embeddings/training/clip_caption/211740.npz	./data/EXIST2024/embeddings/training/bert_text/211740.npz	./data/EXIST2024/embeddings/training/bert_caption/211740.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211741	en	./data/EXIST2024/embeddings/training/clip_image/211741.npz	./data/EXIST2024/embeddings/training/clip_text/211741.npz	./data/EXIST2024/embeddings/training/clip_caption/211741.npz	./data/EXIST2024/embeddings/training/bert_text/211741.npz	./data/EXIST2024/embeddings/training/bert_caption/211741.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211742	en	./data/EXIST2024/embeddings/training/clip_image/211742.npz	./data/EXIST2024/embeddings/training/clip_text/211742.npz	./data/EXIST2024/embeddings/training/clip_caption/211742.npz	./data/EXIST2024/embeddings/training/bert_text/211742.npz	./data/EXIST2024/embeddings/training/bert_caption/211742.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211743	en	./data/EXIST2024/embeddings/training/clip_image/211743.npz	./data/EXIST2024/embeddings/training/clip_text/211743.npz	./data/EXIST2024/embeddings/training/clip_caption/211743.npz	./data/EXIST2024/embeddings/training/bert_text/211743.npz	./data/EXIST2024/embeddings/training/bert_caption/211743.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211744	en	./data/EXIST2024/embeddings/training/clip_image/211744.npz	./data/EXIST2024/embeddings/training/clip_text/211744.npz	./data/EXIST2024/embeddings/training/clip_caption/211744.npz	./data/EXIST2024/embeddings/training/bert_text/211744.npz	./data/EXIST2024/embeddings/training/bert_caption/211744.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211745	en	./data/EXIST2024/embeddings/training/clip_image/211745.npz	./data/EXIST2024/embeddings/training/clip_text/211745.npz	./data/EXIST2024/embeddings/training/clip_caption/211745.npz	./data/EXIST2024/embeddings/training/bert_text/211745.npz	./data/EXIST2024/embeddings/training/bert_caption/211745.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211746	en	./data/EXIST2024/embeddings/training/clip_image/211746.npz	./data/EXIST2024/embeddings/training/clip_text/211746.npz	./data/EXIST2024/embeddings/training/clip_caption/211746.npz	./data/EXIST2024/embeddings/training/bert_text/211746.npz	./data/EXIST2024/embeddings/training/bert_caption/211746.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211747	en	./data/EXIST2024/embeddings/training/clip_image/211747.npz	./data/EXIST2024/embeddings/training/clip_text/211747.npz	./data/EXIST2024/embeddings/training/clip_caption/211747.npz	./data/EXIST2024/embeddings/training/bert_text/211747.npz	./data/EXIST2024/embeddings/training/bert_caption/211747.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211748	en	./data/EXIST2024/embeddings/training/clip_image/211748.npz	./data/EXIST2024/embeddings/training/clip_text/211748.npz	./data/EXIST2024/embeddings/training/clip_caption/211748.npz	./data/EXIST2024/embeddings/training/bert_text/211748.npz	./data/EXIST2024/embeddings/training/bert_caption/211748.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211749	en	./data/EXIST2024/embeddings/training/clip_image/211749.npz	./data/EXIST2024/embeddings/training/clip_text/211749.npz	./data/EXIST2024/embeddings/training/clip_caption/211749.npz	./data/EXIST2024/embeddings/training/bert_text/211749.npz	./data/EXIST2024/embeddings/training/bert_caption/211749.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211750	en	./data/EXIST2024/embeddings/training/clip_image/211750.npz	./data/EXIST2024/embeddings/training/clip_text/211750.npz	./data/EXIST2024/embeddings/training/clip_caption/211750.npz	./data/EXIST2024/embeddings/training/bert_text/211750.npz	./data/EXIST2024/embeddings/training/bert_caption/211750.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211751	en	./data/EXIST2024/embeddings/training/clip_image/211751.npz	./data/EXIST2024/embeddings/training/clip_text/211751.npz	./data/EXIST2024/embeddings/training/clip_caption/211751.npz	./data/EXIST2024/embeddings/training/bert_text/211751.npz	./data/EXIST2024/embeddings/training/bert_caption/211751.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211752	en	./data/EXIST2024/embeddings/training/clip_image/211752.npz	./data/EXIST2024/embeddings/training/clip_text/211752.npz	./data/EXIST2024/embeddings/training/clip_caption/211752.npz	./data/EXIST2024/embeddings/training/bert_text/211752.npz	./data/EXIST2024/embeddings/training/bert_caption/211752.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211753	en	./data/EXIST2024/embeddings/training/clip_image/211753.npz	./data/EXIST2024/embeddings/training/clip_text/211753.npz	./data/EXIST2024/embeddings/training/clip_caption/211753.npz	./data/EXIST2024/embeddings/training/bert_text/211753.npz	./data/EXIST2024/embeddings/training/bert_caption/211753.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211754	en	./data/EXIST2024/embeddings/training/clip_image/211754.npz	./data/EXIST2024/embeddings/training/clip_text/211754.npz	./data/EXIST2024/embeddings/training/clip_caption/211754.npz	./data/EXIST2024/embeddings/training/bert_text/211754.npz	./data/EXIST2024/embeddings/training/bert_caption/211754.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211755	en	./data/EXIST2024/embeddings/training/clip_image/211755.npz	./data/EXIST2024/embeddings/training/clip_text/211755.npz	./data/EXIST2024/embeddings/training/clip_caption/211755.npz	./data/EXIST2024/embeddings/training/bert_text/211755.npz	./data/EXIST2024/embeddings/training/bert_caption/211755.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 0, 5]	[1, 4, 0, 4, 4, 0]	[25, 32, 5, 36, 32, 7]
211756	en	./data/EXIST2024/embeddings/training/clip_image/211756.npz	./data/EXIST2024/embeddings/training/clip_text/211756.npz	./data/EXIST2024/embeddings/training/clip_caption/211756.npz	./data/EXIST2024/embeddings/training/bert_text/211756.npz	./data/EXIST2024/embeddings/training/bert_caption/211756.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211757	en	./data/EXIST2024/embeddings/training/clip_image/211757.npz	./data/EXIST2024/embeddings/training/clip_text/211757.npz	./data/EXIST2024/embeddings/training/clip_caption/211757.npz	./data/EXIST2024/embeddings/training/bert_text/211757.npz	./data/EXIST2024/embeddings/training/bert_caption/211757.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211758	en	./data/EXIST2024/embeddings/training/clip_image/211758.npz	./data/EXIST2024/embeddings/training/clip_text/211758.npz	./data/EXIST2024/embeddings/training/clip_caption/211758.npz	./data/EXIST2024/embeddings/training/bert_text/211758.npz	./data/EXIST2024/embeddings/training/bert_caption/211758.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211759	en	./data/EXIST2024/embeddings/training/clip_image/211759.npz	./data/EXIST2024/embeddings/training/clip_text/211759.npz	./data/EXIST2024/embeddings/training/clip_caption/211759.npz	./data/EXIST2024/embeddings/training/bert_text/211759.npz	./data/EXIST2024/embeddings/training/bert_caption/211759.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211760	en	./data/EXIST2024/embeddings/training/clip_image/211760.npz	./data/EXIST2024/embeddings/training/clip_text/211760.npz	./data/EXIST2024/embeddings/training/clip_caption/211760.npz	./data/EXIST2024/embeddings/training/bert_text/211760.npz	./data/EXIST2024/embeddings/training/bert_caption/211760.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211761	en	./data/EXIST2024/embeddings/training/clip_image/211761.npz	./data/EXIST2024/embeddings/training/clip_text/211761.npz	./data/EXIST2024/embeddings/training/clip_caption/211761.npz	./data/EXIST2024/embeddings/training/bert_text/211761.npz	./data/EXIST2024/embeddings/training/bert_caption/211761.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211762	en	./data/EXIST2024/embeddings/training/clip_image/211762.npz	./data/EXIST2024/embeddings/training/clip_text/211762.npz	./data/EXIST2024/embeddings/training/clip_caption/211762.npz	./data/EXIST2024/embeddings/training/bert_text/211762.npz	./data/EXIST2024/embeddings/training/bert_caption/211762.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211763	en	./data/EXIST2024/embeddings/training/clip_image/211763.npz	./data/EXIST2024/embeddings/training/clip_text/211763.npz	./data/EXIST2024/embeddings/training/clip_caption/211763.npz	./data/EXIST2024/embeddings/training/bert_text/211763.npz	./data/EXIST2024/embeddings/training/bert_caption/211763.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211764	en	./data/EXIST2024/embeddings/training/clip_image/211764.npz	./data/EXIST2024/embeddings/training/clip_text/211764.npz	./data/EXIST2024/embeddings/training/clip_caption/211764.npz	./data/EXIST2024/embeddings/training/bert_text/211764.npz	./data/EXIST2024/embeddings/training/bert_caption/211764.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211765	en	./data/EXIST2024/embeddings/training/clip_image/211765.npz	./data/EXIST2024/embeddings/training/clip_text/211765.npz	./data/EXIST2024/embeddings/training/clip_caption/211765.npz	./data/EXIST2024/embeddings/training/bert_text/211765.npz	./data/EXIST2024/embeddings/training/bert_caption/211765.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211766	en	./data/EXIST2024/embeddings/training/clip_image/211766.npz	./data/EXIST2024/embeddings/training/clip_text/211766.npz	./data/EXIST2024/embeddings/training/clip_caption/211766.npz	./data/EXIST2024/embeddings/training/bert_text/211766.npz	./data/EXIST2024/embeddings/training/bert_caption/211766.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211767	en	./data/EXIST2024/embeddings/training/clip_image/211767.npz	./data/EXIST2024/embeddings/training/clip_text/211767.npz	./data/EXIST2024/embeddings/training/clip_caption/211767.npz	./data/EXIST2024/embeddings/training/bert_text/211767.npz	./data/EXIST2024/embeddings/training/bert_caption/211767.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211768	en	./data/EXIST2024/embeddings/training/clip_image/211768.npz	./data/EXIST2024/embeddings/training/clip_text/211768.npz	./data/EXIST2024/embeddings/training/clip_caption/211768.npz	./data/EXIST2024/embeddings/training/bert_text/211768.npz	./data/EXIST2024/embeddings/training/bert_caption/211768.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211769	en	./data/EXIST2024/embeddings/training/clip_image/211769.npz	./data/EXIST2024/embeddings/training/clip_text/211769.npz	./data/EXIST2024/embeddings/training/clip_caption/211769.npz	./data/EXIST2024/embeddings/training/bert_text/211769.npz	./data/EXIST2024/embeddings/training/bert_caption/211769.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211770	en	./data/EXIST2024/embeddings/training/clip_image/211770.npz	./data/EXIST2024/embeddings/training/clip_text/211770.npz	./data/EXIST2024/embeddings/training/clip_caption/211770.npz	./data/EXIST2024/embeddings/training/bert_text/211770.npz	./data/EXIST2024/embeddings/training/bert_caption/211770.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211771	en	./data/EXIST2024/embeddings/training/clip_image/211771.npz	./data/EXIST2024/embeddings/training/clip_text/211771.npz	./data/EXIST2024/embeddings/training/clip_caption/211771.npz	./data/EXIST2024/embeddings/training/bert_text/211771.npz	./data/EXIST2024/embeddings/training/bert_caption/211771.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211772	en	./data/EXIST2024/embeddings/training/clip_image/211772.npz	./data/EXIST2024/embeddings/training/clip_text/211772.npz	./data/EXIST2024/embeddings/training/clip_caption/211772.npz	./data/EXIST2024/embeddings/training/bert_text/211772.npz	./data/EXIST2024/embeddings/training/bert_caption/211772.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211773	en	./data/EXIST2024/embeddings/training/clip_image/211773.npz	./data/EXIST2024/embeddings/training/clip_text/211773.npz	./data/EXIST2024/embeddings/training/clip_caption/211773.npz	./data/EXIST2024/embeddings/training/bert_text/211773.npz	./data/EXIST2024/embeddings/training/bert_caption/211773.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211774	en	./data/EXIST2024/embeddings/training/clip_image/211774.npz	./data/EXIST2024/embeddings/training/clip_text/211774.npz	./data/EXIST2024/embeddings/training/clip_caption/211774.npz	./data/EXIST2024/embeddings/training/bert_text/211774.npz	./data/EXIST2024/embeddings/training/bert_caption/211774.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211775	en	./data/EXIST2024/embeddings/training/clip_image/211775.npz	./data/EXIST2024/embeddings/training/clip_text/211775.npz	./data/EXIST2024/embeddings/training/clip_caption/211775.npz	./data/EXIST2024/embeddings/training/bert_text/211775.npz	./data/EXIST2024/embeddings/training/bert_caption/211775.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211776	en	./data/EXIST2024/embeddings/training/clip_image/211776.npz	./data/EXIST2024/embeddings/training/clip_text/211776.npz	./data/EXIST2024/embeddings/training/clip_caption/211776.npz	./data/EXIST2024/embeddings/training/bert_text/211776.npz	./data/EXIST2024/embeddings/training/bert_caption/211776.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211777	en	./data/EXIST2024/embeddings/training/clip_image/211777.npz	./data/EXIST2024/embeddings/training/clip_text/211777.npz	./data/EXIST2024/embeddings/training/clip_caption/211777.npz	./data/EXIST2024/embeddings/training/bert_text/211777.npz	./data/EXIST2024/embeddings/training/bert_caption/211777.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211778	en	./data/EXIST2024/embeddings/training/clip_image/211778.npz	./data/EXIST2024/embeddings/training/clip_text/211778.npz	./data/EXIST2024/embeddings/training/clip_caption/211778.npz	./data/EXIST2024/embeddings/training/bert_text/211778.npz	./data/EXIST2024/embeddings/training/bert_caption/211778.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211779	en	./data/EXIST2024/embeddings/training/clip_image/211779.npz	./data/EXIST2024/embeddings/training/clip_text/211779.npz	./data/EXIST2024/embeddings/training/clip_caption/211779.npz	./data/EXIST2024/embeddings/training/bert_text/211779.npz	./data/EXIST2024/embeddings/training/bert_caption/211779.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211780	en	./data/EXIST2024/embeddings/training/clip_image/211780.npz	./data/EXIST2024/embeddings/training/clip_text/211780.npz	./data/EXIST2024/embeddings/training/clip_caption/211780.npz	./data/EXIST2024/embeddings/training/bert_text/211780.npz	./data/EXIST2024/embeddings/training/bert_caption/211780.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211781	en	./data/EXIST2024/embeddings/training/clip_image/211781.npz	./data/EXIST2024/embeddings/training/clip_text/211781.npz	./data/EXIST2024/embeddings/training/clip_caption/211781.npz	./data/EXIST2024/embeddings/training/bert_text/211781.npz	./data/EXIST2024/embeddings/training/bert_caption/211781.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211782	en	./data/EXIST2024/embeddings/training/clip_image/211782.npz	./data/EXIST2024/embeddings/training/clip_text/211782.npz	./data/EXIST2024/embeddings/training/clip_caption/211782.npz	./data/EXIST2024/embeddings/training/bert_text/211782.npz	./data/EXIST2024/embeddings/training/bert_caption/211782.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[5, 6, 5, 5, 6, 5]	[0, 0, 0, 4, 4, 0]	[39, 32, 7, 27, 32, 7]
211783	en	./data/EXIST2024/embeddings/training/clip_image/211783.npz	./data/EXIST2024/embeddings/training/clip_text/211783.npz	./data/EXIST2024/embeddings/training/clip_caption/211783.npz	./data/EXIST2024/embeddings/training/bert_text/211783.npz	./data/EXIST2024/embeddings/training/bert_caption/211783.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[0, 5, 5, 0, 6, 5]	[4, 5, 4, 4, 0, 5]	[51, 22, 32, 7, 32, 7]
211784	en	./data/EXIST2024/embeddings/training/clip_image/211784.npz	./data/EXIST2024/embeddings/training/clip_text/211784.npz	./data/EXIST2024/embeddings/training/clip_caption/211784.npz	./data/EXIST2024/embeddings/training/bert_text/211784.npz	./data/EXIST2024/embeddings/training/bert_caption/211784.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[0, 5, 5, 0, 6, 5]	[4, 5, 4, 4, 0, 5]	[51, 22, 32, 7, 32, 7]
211785	en	./data/EXIST2024/embeddings/training/clip_image/211785.npz	./data/EXIST2024/embeddings/training/clip_text/211785.npz	./data/EXIST2024/embeddings/training/clip_caption/211785.npz	./data/EXIST2024/embeddings/training/bert_text/211785.npz	./data/EXIST2024/embeddings/training/bert_caption/211785.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[0, 5, 5, 0, 6, 5]	[4, 5, 4, 4, 0, 5]	[51, 22, 32, 7, 32, 7]
